timestamp,Discharge Pressure(psi),Average Amps(Amps),Intake Temperature(F),Drive Frequency(Hz),Motor Temperature(F),Intake Pressure(psi)
11/9/2022 9:17:00 PM,171.6999969,59.40000153,6.400000095,0.610000014,10.60000038,124.9000015
11/9/2022 9:18:00 PM,171.6999969,59.40000153,6.400000095,0.610000014,10.60000038,124.9000015
11/9/2022 9:33:00 PM,147.6999969,62.29999924,6.300000191,0.649999976,11.60000038,120.8000031
11/9/2022 9:53:00 PM,164.6000061,61.5,6.599999905,0.569999993,9.899999619,111.1999969
11/9/2022 10:13:00 PM,166.8000031,53.09999847,5.900000095,0.589999974,11.10000038,118.0999985
11/9/2022 10:33:00 PM,152.3999939,52.59999847,6.5,0.540000021,11,127.4000015
11/9/2022 10:53:00 PM,152.3999939,55.70000076,5.599999905,0.569999993,10.19999981,110.1999969
11/9/2022 11:00:00 PM,136.5,48.20000076,6.300000191,0.600000024,11,127.5
11/9/2022 11:12:00 PM,145.8999939,45.5,5.699999809,0.620000005,10.30000019,125.6999969
11/9/2022 11:12:00 PM,145.8999939,45.5,5.699999809,0.620000005,10.30000019,125.6999969
11/9/2022 11:22:00 PM,161.1999969,48.20000076,6,0.550000012,9.800000191,122.3000031
11/9/2022 11:32:00 PM,140.3999939,52,5.699999809,0.600000024,10.89999962,121.4000015
11/9/2022 11:33:00 PM,140.3999939,52,5.699999809,0.600000024,10.89999962,121.4000015
11/9/2022 11:45:00 PM,146.5,47.29999924,5.699999809,0.589999974,10,116.6999969
11/9/2022 11:47:00 PM,79,4.199999809,5.699999809,0.560000002,10,104.0999985
11/9/2022 11:48:00 PM,79,4.199999809,5.699999809,0.560000002,10,104.0999985
11/9/2022 11:49:00 PM,79,4.199999809,5.699999809,0.560000002,10,104.0999985
11/9/2022 11:50:00 PM,79,4.199999809,5.699999809,0.560000002,10,104.0999985
11/9/2022 11:53:00 PM,79,4.199999809,5.699999809,0.560000002,10,104.0999985
11/10/2022 12:09:00 AM,69.09999847,4.199999809,6.099999905,0.560000002,11.10000038,118.5
11/10/2022 12:28:00 AM,70.40000153,4,6.300000191,0.579999983,11.5,124.8000031
11/10/2022 12:29:00 AM,70.40000153,4,6.300000191,0.579999983,11.5,124.8000031
11/10/2022 12:30:00 AM,73.40000153,4.099999905,5.900000095,0.540000021,11.80000019,102.5999985
11/10/2022 12:31:00 AM,73.40000153,4.099999905,5.900000095,0.540000021,11.80000019,102.5999985
11/10/2022 12:33:00 AM,73.40000153,4.099999905,5.900000095,0.540000021,11.80000019,102.5999985
11/10/2022 12:53:00 AM,86.59999847,4,6.699999809,0.579999983,11.60000038,111.5999985
11/10/2022 1:13:00 AM,64.30000305,3.5,5.800000191,0.550000012,7.599999905,146.6999969
