timestamp,Discharge Pressure(psi),Average Amps(Amps),Intake Temperature(F),Drive Frequency(Hz),Motor Temperature(F),Intake Pressure(psi),Gas Lock,State,Dif
11/9/2022 5:39,159.6000061,57.29999924,5.900000095,0.579999983,9.899999619,125.4000015,0,CLEAR,4.3
11/9/2022 5:53,150.8000031,56.09999847,5.800000191,0.569999993,10.10000038,129.6999969,0,CLEAR,13.63333333
11/9/2022 6:13,158.1999969,46.79999924,6,0.540000021,11,131,0,CLEAR,20.08333333
11/9/2022 6:26,160.6999969,49.40000153,5.900000095,0.660000026,10.5,117.1999969,0,CLEAR,12.91666667
11/9/2022 6:32,133.8999939,51.79999924,6.5,0.560000002,11.39999962,121.3000031,0,CLEAR,5.733333333
11/9/2022 6:33,133.8999939,51.79999924,6.5,0.560000002,11.39999962,121.3000031,0,CLEAR,1.433333333
11/9/2022 6:40,150.3999939,45.40000153,5.800000191,0.629999995,11.80000019,122,0,CLEAR,7.183333333
11/9/2022 6:52,67,4,6,0.639999986,11.30000019,123.5,0,HI,12.2
11/9/2022 7:12,61.59999847,3.099999905,6,0.569999993,10.60000038,104.8000031,0,CLEAR,20.08333333
11/9/2022 7:33,72.5,3.700000048,6.199999809,0.569999993,10.30000019,111.8000031,0,CLEAR,20.08333333
11/9/2022 7:49,75.80000305,3.700000048,5.599999905,0.550000012,10.30000019,123.9000015,0,CLEAR,16.5
11/9/2022 7:50,77.90000153,4,5.599999905,0.600000024,11.10000038,106.4000015,0,CLEAR,0.716666667
11/9/2022 7:51,77.90000153,4,5.599999905,0.600000024,11.10000038,106.4000015,0,CLEAR,1.433333333
11/9/2022 7:52,77.90000153,4,5.599999905,0.600000024,11.10000038,106.4000015,0,CLEAR,0.716666667
11/9/2022 7:53,77.90000153,4,5.599999905,0.600000024,11.10000038,106.4000015,0,CLEAR,0.716666667
11/9/2022 8:13,62.79999924,3.700000048,6.099999905,0.479999989,8.600000381,136.6000061,0,HI,20.1
11/9/2022 8:33,80.30000305,3.099999905,9.100000381,0.540000021,12.30000019,150.8999939,0,HI,20.08333333
11/9/2022 8:52,87.80000305,3.5,7.300000191,0,7.699999809,61.59999847,0,HI,19.36666667
11/9/2022 8:53,85.59999847,2.200000048,7.699999809,0.07,7.699999809,66.59999847,0,HI,0.716666667
11/9/2022 8:55,85.59999847,2.200000048,7.699999809,0.07,7.699999809,66.59999847,0,HI,2.15
11/9/2022 8:56,85.59999847,2.200000048,7.699999809,0.07,7.699999809,66.59999847,0,HI,0.716666667
11/9/2022 8:59,85.59999847,2.200000048,7.699999809,0.07,7.699999809,66.59999847,0,HI,3.6
11/9/2022 9:00,72.80000305,68.80000305,5.699999809,0.649999976,9.699999809,108.8000031,0,CLEAR,0.716666667
11/9/2022 9:02,72.80000305,68.80000305,5.699999809,0.649999976,9.699999809,108.8000031,0,CLEAR,2.15
11/9/2022 9:03,72.80000305,68.80000305,5.699999809,0.649999976,9.699999809,108.8000031,0,CLEAR,0.716666667
11/9/2022 9:08,67.30000305,67.30000305,6.599999905,0.639999986,10.60000038,106.4000015,0,CLEAR,5.016666667
11/9/2022 9:13,67.30000305,67.30000305,6.599999905,0.639999986,10.60000038,106.4000015,0,CLEAR,5.016666667
11/9/2022 9:32,67.90000153,60.5,6,0.540000021,11.80000019,120.0999985,0,CLEAR,19.38333333
11/9/2022 9:52,74.40000153,63,6.099999905,0.610000014,10.39999962,108.8000031,0,CLEAR,20.08333333
11/9/2022 10:13,67.40000153,58.29999924,6.699999809,0.540000021,10.5,117.0999985,0,CLEAR,20.08333333
11/9/2022 10:22,68.40000153,61.20000076,6.300000191,0.639999986,10.10000038,131.8999939,0,CLEAR,9.333333333
11/9/2022 10:23,68.40000153,61.20000076,6.300000191,0.639999986,10.10000038,131.8999939,0,CLEAR,0.716666667
11/9/2022 10:24,68.40000153,61.20000076,6.300000191,0.639999986,10.10000038,131.8999939,0,CLEAR,1.433333333
11/9/2022 10:25,68.40000153,61.20000076,6.300000191,0.639999986,10.10000038,131.8999939,0,CLEAR,0.716666667
11/9/2022 10:33,72.40000153,53.09999847,5.800000191,0.589999974,10.10000038,126.0999985,0,CLEAR,7.883333333
11/9/2022 10:53,62.90000153,53.70000076,6,0.620000005,10.5,111.0999985,0,CLEAR,20.1
11/9/2022 11:12,69.40000153,47.40000153,5.699999809,0.620000005,10.10000038,113.0999985,0,CLEAR,19.36666667
11/9/2022 11:13,69.40000153,47.40000153,5.699999809,0.620000005,10.10000038,113.0999985,0,CLEAR,0.716666667
11/9/2022 11:27,61.09999847,46.70000076,5.699999809,0.589999974,11.5,119.5,0,CLEAR,14.35
11/9/2022 11:33,63.70000076,51.70000076,6.599999905,0.610000014,11.5,126.0999985,0,CLEAR,5.733333333
11/9/2022 11:41,66.19999695,54.20000076,5.599999905,0.569999993,11.30000019,131.6999969,0,HI,7.9
11/9/2022 11:53,62.5,45.59999847,6.199999809,0.579999983,10.39999962,128.3000031,0,CLEAR,12.18333333
11/9/2022 11:54,62.5,45.59999847,6.199999809,0.579999983,10.39999962,128.3000031,0,CLEAR,0.716666667
11/9/2022 12:04,63.70000076,51.40000153,6.300000191,0.600000024,11,116.5,0,CLEAR,10.76666667
11/9/2022 12:13,171.5,67,6.199999809,0.649999976,10.19999981,115.8000031,0,CLEAR,8.616666667
11/9/2022 12:14,166.8999939,64.40000153,6.199999809,0.579999983,9.899999619,125.5,0,CLEAR,0.716666667
