,timestamp,Discharge Pressure(psi),Average Amps(Amps),Intake Temperature(F),Drive Frequency(Hz),Motor Temperature(F),Intake Pressure(psi),State
0,11/9/2022 12:13:00 AM,78.19999695,3.200000048,7.400000095,0.0,9.800000191,20.79999924,Gas Lock Detected
1,11/9/2022 12:20:00 AM,80.80000305,3.299999952,7.199999809,0.0,7.599999905,59.20000076,Gas Lock Detected
2,11/9/2022 12:21:00 AM,84.19999695,2.900000095,7.900000095,0.0,8.300000191,65.90000153,Gas Lock Detected
3,11/9/2022 12:24:00 AM,84.19999695,2.900000095,7.900000095,0.0,8.300000191,65.90000153,Gas Lock Detected
4,11/9/2022 12:24:00 AM,84.19999695,2.900000095,7.900000095,0.0,8.300000191,65.90000153,Gas Lock Detected
5,11/9/2022 12:28:00 AM,80.90000153,2.599999905,7.699999809,0.25999999,8.0,65.5,Gas Lock Detected
6,11/9/2022 12:29:00 AM,80.90000153,2.599999905,7.699999809,0.25999999,8.0,65.5,Gas Lock Detected
7,11/9/2022 12:31:00 AM,80.90000153,2.599999905,7.699999809,0.25999999,8.0,65.5,Gas Lock Detected
8,11/9/2022 12:31:00 AM,80.90000153,2.599999905,7.699999809,0.25999999,8.0,65.5,Gas Lock Detected
9,11/9/2022 12:33:00 AM,80.90000153,2.599999905,7.699999809,0.25999999,8.0,65.5,Gas Lock Detected
10,11/9/2022 12:34:00 AM,78.09999847,58.79999924,6.5,0.620000005,11.19999981,108.3000031,Gas Lock Detected
11,11/9/2022 12:53:00 AM,70.0,56.5,6.099999905,0.540000021,10.60000038,106.1999969,Normal Condition
12,11/9/2022 1:13:00 AM,74.69999695,63.40000153,6.199999809,0.639999986,10.80000019,111.1999969,Normal Condition
13,11/9/2022 1:32:00 AM,75.0,59.29999924,6.0,0.550000012,10.5,110.1999969,Normal Condition
14,11/9/2022 1:52:00 AM,65.40000153,53.5,6.0,0.589999974,10.30000019,131.3000031,Normal Condition
15,11/9/2022 2:02:00 AM,65.40000153,53.5,6.0,0.589999974,10.30000019,131.3000031,Normal Condition
16,11/9/2022 2:05:00 AM,60.70000076,57.90000153,5.800000191,0.610000014,9.699999809,119.5999985,Normal Condition
17,11/9/2022 2:06:00 AM,60.70000076,57.90000153,5.800000191,0.610000014,9.699999809,119.5999985,Normal Condition
18,11/9/2022 2:12:00 AM,70.5,60.40000153,6.300000191,0.610000014,11.0,123.3000031,Normal Condition
19,11/9/2022 2:13:00 AM,70.5,60.40000153,6.300000191,0.610000014,11.0,123.3000031,Normal Condition
20,11/9/2022 2:25:00 AM,62.90000153,57.09999847,5.5,0.610000014,10.60000038,128.1000061,Normal Condition
21,11/9/2022 2:25:00 AM,62.90000153,57.09999847,5.5,0.610000014,10.60000038,128.1000061,Normal Condition
22,11/9/2022 2:32:00 AM,60.29999924,52.90000153,5.900000095,0.569999993,10.39999962,113.5999985,Normal Condition
23,11/9/2022 2:33:00 AM,60.29999924,52.90000153,5.900000095,0.569999993,10.39999962,113.5999985,Normal Condition
24,11/9/2022 2:37:00 AM,61.59999847,48.90000153,6.800000191,0.610000014,10.80000019,129.0,Normal Condition
25,11/9/2022 2:41:00 AM,61.59999847,48.90000153,6.800000191,0.610000014,10.80000019,129.0,Normal Condition
26,11/9/2022 2:42:00 AM,67.59999847,51.90000153,5.800000191,0.579999983,10.69999981,127.3000031,Normal Condition
27,11/9/2022 2:45:00 AM,67.59999847,51.90000153,5.800000191,0.579999983,10.69999981,127.3000031,Normal Condition
28,11/9/2022 2:53:00 AM,67.09999847,52.59999847,5.900000095,0.629999995,9.600000381,122.0999985,Normal Condition
29,11/9/2022 2:53:00 AM,67.09999847,52.59999847,5.900000095,0.629999995,9.600000381,122.0999985,Normal Condition
30,11/9/2022 2:57:00 AM,67.09999847,52.59999847,5.900000095,0.629999995,9.600000381,122.0999985,Normal Condition
31,11/9/2022 3:10:00 AM,61.09999847,47.90000153,6.0,0.639999986,11.60000038,121.0999985,Normal Condition
32,11/9/2022 3:13:00 AM,70.59999847,52.09999847,6.5,0.620000005,11.69999981,120.4000015,Normal Condition
33,11/9/2022 3:21:00 AM,63.5,47.40000153,6.099999905,0.560000002,10.80000019,131.6999969,Normal Condition
34,11/9/2022 3:33:00 AM,60.0,48.0,5.699999809,0.560000002,11.39999962,126.4000015,Normal Condition
35,11/9/2022 3:36:00 AM,63.20000076,49.59999847,6.699999809,0.649999976,10.5,128.3999939,Normal Condition
36,11/9/2022 3:41:00 AM,142.1999969,65.80000305,6.5,0.620000005,10.0,117.0,Normal Condition
37,11/9/2022 3:53:00 AM,143.6000061,65.80000305,6.400000095,0.579999983,10.10000038,123.5999985,Normal Condition
38,11/9/2022 4:12:00 AM,151.8999939,64.5,6.199999809,0.579999983,10.69999981,131.0,Normal Condition
39,11/9/2022 4:32:00 AM,153.5,54.59999847,6.599999905,0.589999974,10.0,125.9000015,Normal Condition
40,11/9/2022 4:35:00 AM,152.1000061,61.70000076,5.699999809,0.620000005,11.30000019,118.0,Normal Condition
41,11/9/2022 4:36:00 AM,152.1000061,61.70000076,5.699999809,0.620000005,11.30000019,118.0,Normal Condition
42,11/9/2022 4:38:00 AM,152.1000061,61.70000076,5.699999809,0.620000005,11.30000019,118.0,Normal Condition
43,11/9/2022 4:39:00 AM,152.1000061,61.70000076,5.699999809,0.620000005,11.30000019,118.0,Normal Condition
44,11/9/2022 4:53:00 AM,166.8999939,57.0,6.400000095,0.629999995,11.0,117.9000015,Normal Condition
45,11/9/2022 5:13:00 AM,143.1000061,58.79999924,6.400000095,0.560000002,11.19999981,129.5,Normal Condition
46,11/9/2022 5:33:00 AM,159.6000061,57.29999924,5.900000095,0.579999983,9.899999619,125.4000015,Normal Condition
47,11/9/2022 5:35:00 AM,159.6000061,57.29999924,5.900000095,0.579999983,9.899999619,125.4000015,Normal Condition
48,11/9/2022 5:39:00 AM,159.6000061,57.29999924,5.900000095,0.579999983,9.899999619,125.4000015,Normal Condition
49,11/9/2022 5:53:00 AM,150.8000031,56.09999847,5.800000191,0.569999993,10.10000038,129.6999969,Normal Condition
50,11/9/2022 6:13:00 AM,158.1999969,46.79999924,6.0,0.540000021,11.0,131.0,Normal Condition
51,11/9/2022 6:26:00 AM,160.6999969,49.40000153,5.900000095,0.660000026,10.5,117.1999969,Normal Condition
52,11/9/2022 6:32:00 AM,133.8999939,51.79999924,6.5,0.560000002,11.39999962,121.3000031,Normal Condition
53,11/9/2022 6:33:00 AM,133.8999939,51.79999924,6.5,0.560000002,11.39999962,121.3000031,Normal Condition
54,11/9/2022 6:40:00 AM,150.3999939,45.40000153,5.800000191,0.629999995,11.80000019,122.0,Normal Condition
55,11/9/2022 6:52:00 AM,67.0,4.0,6.0,0.639999986,11.30000019,123.5,Normal Condition
56,11/9/2022 7:12:00 AM,61.59999847,3.099999905,6.0,0.569999993,10.60000038,104.8000031,Normal Condition
57,11/9/2022 7:33:00 AM,72.5,3.700000048,6.199999809,0.569999993,10.30000019,111.8000031,Normal Condition
58,11/9/2022 7:49:00 AM,75.80000305,3.700000048,5.599999905,0.550000012,10.30000019,123.9000015,Normal Condition
59,11/9/2022 7:50:00 AM,77.90000153,4.0,5.599999905,0.600000024,11.10000038,106.4000015,Normal Condition
60,11/9/2022 7:51:00 AM,77.90000153,4.0,5.599999905,0.600000024,11.10000038,106.4000015,Normal Condition
61,11/9/2022 7:52:00 AM,77.90000153,4.0,5.599999905,0.600000024,11.10000038,106.4000015,Normal Condition
62,11/9/2022 7:53:00 AM,77.90000153,4.0,5.599999905,0.600000024,11.10000038,106.4000015,Normal Condition
63,11/9/2022 8:13:00 AM,62.79999924,3.700000048,6.099999905,0.479999989,8.600000381,136.6000061,Normal Condition
64,11/9/2022 8:33:00 AM,80.30000305,3.099999905,9.100000381,0.540000021,12.30000019,150.8999939,Normal Condition
65,11/9/2022 8:52:00 AM,87.80000305,3.5,7.300000191,0.0,7.699999809,61.59999847,Normal Condition
66,11/9/2022 8:53:00 AM,85.59999847,2.200000048,7.699999809,0.07,7.699999809,66.59999847,Normal Condition
67,11/9/2022 8:55:00 AM,85.59999847,2.200000048,7.699999809,0.07,7.699999809,66.59999847,Normal Condition
68,11/9/2022 8:56:00 AM,85.59999847,2.200000048,7.699999809,0.07,7.699999809,66.59999847,Normal Condition
69,11/9/2022 8:59:00 AM,85.59999847,2.200000048,7.699999809,0.07,7.699999809,66.59999847,Normal Condition
70,11/9/2022 9:00:00 AM,72.80000305,68.80000305,5.699999809,0.649999976,9.699999809,108.8000031,Normal Condition
71,11/9/2022 9:02:00 AM,72.80000305,68.80000305,5.699999809,0.649999976,9.699999809,108.8000031,Normal Condition
72,11/9/2022 9:03:00 AM,72.80000305,68.80000305,5.699999809,0.649999976,9.699999809,108.8000031,Normal Condition
73,11/9/2022 9:08:00 AM,67.30000305,67.30000305,6.599999905,0.639999986,10.60000038,106.4000015,Normal Condition
74,11/9/2022 9:13:00 AM,67.30000305,67.30000305,6.599999905,0.639999986,10.60000038,106.4000015,Normal Condition
75,11/9/2022 9:32:00 AM,67.90000153,60.5,6.0,0.540000021,11.80000019,120.0999985,Normal Condition
76,11/9/2022 9:52:00 AM,74.40000153,63.0,6.099999905,0.610000014,10.39999962,108.8000031,Normal Condition
77,11/9/2022 10:13:00 AM,67.40000153,58.29999924,6.699999809,0.540000021,10.5,117.0999985,Normal Condition
78,11/9/2022 10:22:00 AM,68.40000153,61.20000076,6.300000191,0.639999986,10.10000038,131.8999939,Normal Condition
79,11/9/2022 10:23:00 AM,68.40000153,61.20000076,6.300000191,0.639999986,10.10000038,131.8999939,Normal Condition
80,11/9/2022 10:24:00 AM,68.40000153,61.20000076,6.300000191,0.639999986,10.10000038,131.8999939,Normal Condition
81,11/9/2022 10:25:00 AM,68.40000153,61.20000076,6.300000191,0.639999986,10.10000038,131.8999939,Normal Condition
82,11/9/2022 10:33:00 AM,72.40000153,53.09999847,5.800000191,0.589999974,10.10000038,126.0999985,Normal Condition
83,11/9/2022 10:53:00 AM,62.90000153,53.70000076,6.0,0.620000005,10.5,111.0999985,Normal Condition
84,11/9/2022 11:12:00 AM,69.40000153,47.40000153,5.699999809,0.620000005,10.10000038,113.0999985,Normal Condition
85,11/9/2022 11:13:00 AM,69.40000153,47.40000153,5.699999809,0.620000005,10.10000038,113.0999985,Normal Condition
86,11/9/2022 11:27:00 AM,61.09999847,46.70000076,5.699999809,0.589999974,11.5,119.5,Normal Condition
87,11/9/2022 11:33:00 AM,63.70000076,51.70000076,6.599999905,0.610000014,11.5,126.0999985,Normal Condition
88,11/9/2022 11:41:00 AM,66.19999695,54.20000076,5.599999905,0.569999993,11.30000019,131.6999969,Normal Condition
89,11/9/2022 11:53:00 AM,62.5,45.59999847,6.199999809,0.579999983,10.39999962,128.3000031,Normal Condition
90,11/9/2022 11:54:00 AM,62.5,45.59999847,6.199999809,0.579999983,10.39999962,128.3000031,Normal Condition
91,11/9/2022 12:04:00 PM,63.70000076,51.40000153,6.300000191,0.600000024,11.0,116.5,Normal Condition
92,11/9/2022 12:13:00 PM,171.5,67.0,6.199999809,0.649999976,10.19999981,115.8000031,Normal Condition
93,11/9/2022 12:14:00 PM,166.8999939,64.40000153,6.199999809,0.579999983,9.899999619,125.5,Normal Condition
94,11/9/2022 12:32:00 PM,142.5,62.09999847,6.699999809,0.600000024,10.10000038,128.1000061,Normal Condition
95,11/9/2022 12:52:00 PM,141.3000031,61.29999924,6.099999905,0.579999983,11.10000038,119.4000015,Normal Condition
96,11/9/2022 12:55:00 PM,141.3000031,61.29999924,6.099999905,0.579999983,11.10000038,119.4000015,Normal Condition
97,11/9/2022 12:55:00 PM,141.3000031,61.29999924,6.099999905,0.579999983,11.10000038,119.4000015,Normal Condition
98,11/9/2022 12:58:00 PM,164.3999939,56.40000153,6.199999809,0.560000002,10.0,118.4000015,Normal Condition
99,11/9/2022 12:58:00 PM,164.3999939,56.40000153,6.199999809,0.560000002,10.0,118.4000015,Normal Condition
100,11/9/2022 1:09:00 PM,164.3999939,56.40000153,6.199999809,0.560000002,10.0,118.4000015,Normal Condition
101,11/9/2022 1:33:00 PM,152.6999969,60.09999847,6.300000191,0.629999995,11.19999981,116.5,Normal Condition
102,11/9/2022 1:53:00 PM,147.3999939,52.20000076,5.900000095,0.649999976,10.0,125.5999985,Normal Condition
103,11/9/2022 2:13:00 PM,145.8000031,53.29999924,6.400000095,0.560000002,10.89999962,109.0999985,Normal Condition
104,11/9/2022 2:33:00 PM,144.0,52.79999924,6.699999809,0.560000002,10.60000038,111.4000015,Normal Condition
105,11/9/2022 2:53:00 PM,145.1000061,54.20000076,5.5,0.569999993,10.89999962,126.1999969,Normal Condition
106,11/9/2022 3:02:00 PM,153.1000061,45.59999847,6.400000095,0.579999983,10.80000019,105.0999985,Normal Condition
107,11/9/2022 3:12:00 PM,160.3000031,51.90000153,6.800000191,0.610000014,11.19999981,124.1999969,Normal Condition
108,11/9/2022 3:32:00 PM,71.40000153,3.599999905,5.599999905,0.629999995,11.60000038,106.6999969,Normal Condition
109,11/9/2022 3:53:00 PM,67.0,3.700000048,5.599999905,0.540000021,10.80000019,122.1999969,Normal Condition
110,11/9/2022 4:09:00 PM,69.69999695,3.799999952,6.699999809,0.649999976,11.19999981,106.0999985,Normal Condition
111,11/9/2022 4:10:00 PM,69.69999695,3.799999952,6.699999809,0.649999976,11.19999981,106.0999985,Normal Condition
112,11/9/2022 4:11:00 PM,72.40000153,3.5,5.900000095,0.649999976,11.19999981,110.0999985,Normal Condition
113,11/9/2022 4:12:00 PM,72.40000153,3.5,5.900000095,0.649999976,11.19999981,110.0999985,Normal Condition
114,11/9/2022 4:13:00 PM,72.40000153,3.5,5.900000095,0.649999976,11.19999981,110.0999985,Normal Condition
115,11/9/2022 4:33:00 PM,68.30000305,3.799999952,6.599999905,0.519999981,9.100000381,147.6000061,Normal Condition
116,11/9/2022 4:53:00 PM,69.0,3.400000095,7.0,0.49000001,9.0,135.1000061,Normal Condition
117,11/9/2022 5:13:00 PM,72.80000305,3.299999952,7.400000095,0.0,10.30000019,22.0,Normal Condition
118,11/9/2022 5:19:00 PM,86.80000305,3.299999952,8.0,0.0,8.100000381,67.69999695,Normal Condition
119,11/9/2022 5:27:00 PM,86.80000305,3.299999952,8.0,0.0,8.100000381,67.69999695,Normal Condition
120,11/9/2022 5:31:00 PM,76.80000305,2.900000095,6.800000191,0.25999999,8.0,71.5,Normal Condition
121,11/9/2022 5:32:00 PM,76.80000305,2.900000095,6.800000191,0.25999999,8.0,71.5,Normal Condition
122,11/9/2022 5:33:00 PM,76.80000305,2.900000095,6.800000191,0.25999999,8.0,71.5,Normal Condition
123,11/9/2022 5:34:00 PM,76.80000305,2.900000095,6.800000191,0.25999999,8.0,71.5,Normal Condition
124,11/9/2022 5:34:00 PM,76.80000305,2.900000095,6.800000191,0.25999999,8.0,71.5,Normal Condition
125,11/9/2022 5:37:00 PM,67.59999847,69.5,5.900000095,0.610000014,11.5,109.5,Normal Condition
126,11/9/2022 5:52:00 PM,75.5,67.80000305,6.699999809,0.620000005,10.80000019,111.3000031,Normal Condition
127,11/9/2022 6:12:00 PM,74.19999695,56.0,5.800000191,0.620000005,11.5,117.9000015,Normal Condition
128,11/9/2022 6:33:00 PM,69.80000305,61.90000153,6.199999809,0.579999983,11.0,111.0999985,Normal Condition
129,11/9/2022 6:42:00 PM,63.70000076,61.09999847,5.699999809,0.560000002,9.699999809,122.0999985,Normal Condition
130,11/9/2022 6:44:00 PM,73.5,58.70000076,6.300000191,0.639999986,10.60000038,120.0,Normal Condition
131,11/9/2022 6:49:00 PM,72.09999847,52.40000153,6.400000095,0.560000002,11.0,115.3000031,Normal Condition
132,11/9/2022 6:53:00 PM,72.09999847,52.40000153,6.400000095,0.560000002,11.0,115.3000031,Normal Condition
133,11/9/2022 7:13:00 PM,72.0,55.20000076,5.599999905,0.629999995,10.89999962,110.5,Normal Condition
134,11/9/2022 7:33:00 PM,61.90000153,56.59999847,5.5,0.569999993,11.60000038,125.0999985,Normal Condition
135,11/9/2022 7:53:00 PM,66.09999847,52.0,6.0,0.569999993,10.30000019,131.5,Normal Condition
136,11/9/2022 7:56:00 PM,63.29999924,53.29999924,6.099999905,0.600000024,9.899999619,114.0,Normal Condition
137,11/9/2022 8:13:00 PM,71.30000305,50.79999924,6.699999809,0.589999974,11.19999981,124.3000031,Normal Condition
138,11/9/2022 8:32:00 PM,66.69999695,45.40000153,6.599999905,0.600000024,11.89999962,123.9000015,Normal Condition
139,11/9/2022 8:52:00 PM,152.5,61.5,6.699999809,0.629999995,9.800000191,118.0,Normal Condition
140,11/9/2022 9:13:00 PM,171.6999969,59.40000153,6.400000095,0.610000014,10.60000038,124.9000015,Normal Condition
141,11/9/2022 9:15:00 PM,171.6999969,59.40000153,6.400000095,0.610000014,10.60000038,124.9000015,Normal Condition
142,11/9/2022 9:15:00 PM,171.6999969,59.40000153,6.400000095,0.610000014,10.60000038,124.9000015,Normal Condition
143,11/9/2022 9:17:00 PM,171.6999969,59.40000153,6.400000095,0.610000014,10.60000038,124.9000015,Normal Condition
144,11/9/2022 9:18:00 PM,171.6999969,59.40000153,6.400000095,0.610000014,10.60000038,124.9000015,Normal Condition
145,11/9/2022 9:33:00 PM,147.6999969,62.29999924,6.300000191,0.649999976,11.60000038,120.8000031,Normal Condition
146,11/9/2022 9:53:00 PM,164.6000061,61.5,6.599999905,0.569999993,9.899999619,111.1999969,Normal Condition
147,11/9/2022 10:13:00 PM,166.8000031,53.09999847,5.900000095,0.589999974,11.10000038,118.0999985,Normal Condition
148,11/9/2022 10:33:00 PM,152.3999939,52.59999847,6.5,0.540000021,11.0,127.4000015,Normal Condition
149,11/9/2022 10:53:00 PM,152.3999939,55.70000076,5.599999905,0.569999993,10.19999981,110.1999969,Normal Condition
150,11/9/2022 11:00:00 PM,136.5,48.20000076,6.300000191,0.600000024,11.0,127.5,Normal Condition
151,11/9/2022 11:12:00 PM,145.8999939,45.5,5.699999809,0.620000005,10.30000019,125.6999969,Normal Condition
152,11/9/2022 11:12:00 PM,145.8999939,45.5,5.699999809,0.620000005,10.30000019,125.6999969,Normal Condition
153,11/9/2022 11:22:00 PM,161.1999969,48.20000076,6.0,0.550000012,9.800000191,122.3000031,Normal Condition
154,11/9/2022 11:32:00 PM,140.3999939,52.0,5.699999809,0.600000024,10.89999962,121.4000015,Normal Condition
155,11/9/2022 11:33:00 PM,140.3999939,52.0,5.699999809,0.600000024,10.89999962,121.4000015,Normal Condition
156,11/9/2022 11:45:00 PM,146.5,47.29999924,5.699999809,0.589999974,10.0,116.6999969,Normal Condition
157,11/9/2022 11:47:00 PM,79.0,4.199999809,5.699999809,0.560000002,10.0,104.0999985,Normal Condition
158,11/9/2022 11:48:00 PM,79.0,4.199999809,5.699999809,0.560000002,10.0,104.0999985,Normal Condition
159,11/9/2022 11:49:00 PM,79.0,4.199999809,5.699999809,0.560000002,10.0,104.0999985,Normal Condition
160,11/9/2022 11:50:00 PM,79.0,4.199999809,5.699999809,0.560000002,10.0,104.0999985,Normal Condition
161,11/9/2022 11:53:00 PM,79.0,4.199999809,5.699999809,0.560000002,10.0,104.0999985,Normal Condition
162,11/10/2022 12:09:00 AM,69.09999847,4.199999809,6.099999905,0.560000002,11.10000038,118.5,Normal Condition
163,11/10/2022 12:28:00 AM,70.40000153,4.0,6.300000191,0.579999983,11.5,124.8000031,Normal Condition
164,11/10/2022 12:29:00 AM,70.40000153,4.0,6.300000191,0.579999983,11.5,124.8000031,Normal Condition
165,11/10/2022 12:30:00 AM,73.40000153,4.099999905,5.900000095,0.540000021,11.80000019,102.5999985,Normal Condition
166,11/10/2022 12:31:00 AM,73.40000153,4.099999905,5.900000095,0.540000021,11.80000019,102.5999985,Normal Condition
167,11/10/2022 12:33:00 AM,73.40000153,4.099999905,5.900000095,0.540000021,11.80000019,102.5999985,Normal Condition
168,11/10/2022 12:53:00 AM,86.59999847,4.0,6.699999809,0.579999983,11.60000038,111.5999985,Normal Condition
169,11/10/2022 1:13:00 AM,64.30000305,3.5,5.800000191,0.550000012,7.599999905,146.6999969,Normal Condition
170,11/10/2022 1:33:00 AM,85.30000305,3.5,7.900000095,0.5,10.0,122.6999969,Normal Condition
171,11/10/2022 1:53:00 AM,84.40000153,3.400000095,7.199999809,0.0,8.5,64.0,Normal Condition
172,11/10/2022 1:55:00 AM,84.40000153,3.400000095,7.199999809,0.0,8.5,64.0,Normal Condition
173,11/10/2022 1:56:00 AM,83.19999695,2.200000048,7.599999905,0.079999998,7.199999809,69.30000305,Normal Condition
174,11/10/2022 1:58:00 AM,83.19999695,2.200000048,7.599999905,0.079999998,7.199999809,69.30000305,Normal Condition
175,11/10/2022 1:59:00 AM,83.19999695,2.200000048,7.599999905,0.079999998,7.199999809,69.30000305,Normal Condition
176,11/10/2022 2:02:00 AM,83.19999695,2.200000048,7.599999905,0.079999998,7.199999809,69.30000305,Normal Condition
177,11/10/2022 2:03:00 AM,70.5,71.59999847,6.699999809,0.610000014,10.10000038,112.4000015,Normal Condition
178,11/10/2022 2:05:00 AM,70.5,71.59999847,6.699999809,0.610000014,10.10000038,112.4000015,Normal Condition
179,11/10/2022 2:06:00 AM,70.5,71.59999847,6.699999809,0.610000014,10.10000038,112.4000015,Normal Condition
180,11/10/2022 2:12:00 AM,70.90000153,59.79999924,5.900000095,0.550000012,11.19999981,120.0999985,Normal Condition
181,11/10/2022 2:12:00 AM,70.90000153,59.79999924,5.900000095,0.550000012,11.19999981,120.0999985,Normal Condition
182,11/10/2022 2:32:00 AM,68.69999695,63.59999847,5.599999905,0.629999995,10.30000019,123.3000031,Normal Condition
183,11/10/2022 2:53:00 AM,66.30000305,59.40000153,6.400000095,0.569999993,11.30000019,108.9000015,Normal Condition
184,11/10/2022 3:01:00 AM,74.80000305,52.70000076,6.800000191,0.629999995,11.39999962,118.1999969,Normal Condition
185,11/10/2022 3:02:00 AM,74.80000305,52.70000076,6.800000191,0.629999995,11.39999962,118.1999969,Normal Condition
186,11/10/2022 3:03:00 AM,74.80000305,52.70000076,6.800000191,0.629999995,11.39999962,118.1999969,Normal Condition
187,11/10/2022 3:03:00 AM,74.80000305,52.70000076,6.800000191,0.629999995,11.39999962,118.1999969,Normal Condition
188,11/10/2022 3:13:00 AM,66.90000153,59.40000153,6.5,0.660000026,11.39999962,114.6999969,Normal Condition
189,11/10/2022 3:33:00 AM,64.69999695,60.5,6.400000095,0.620000005,10.10000038,129.0,Normal Condition
190,11/10/2022 3:53:00 AM,72.69999695,55.09999847,6.5,0.600000024,10.10000038,122.0999985,Normal Condition
191,11/10/2022 4:09:00 AM,62.59999847,47.5,6.099999905,0.589999974,10.69999981,129.8999939,Normal Condition
192,11/10/2022 4:13:00 AM,62.59999847,47.5,6.099999905,0.589999974,10.69999981,129.8999939,Normal Condition
193,11/10/2022 4:15:00 AM,63.0,54.20000076,6.199999809,0.610000014,9.899999619,120.0,Normal Condition
194,11/10/2022 4:29:00 AM,64.59999847,48.29999924,5.699999809,0.639999986,11.5,115.6999969,Normal Condition
195,11/10/2022 4:33:00 AM,64.59999847,48.29999924,5.699999809,0.639999986,11.5,115.6999969,Normal Condition
196,11/10/2022 4:34:00 AM,61.29999924,51.29999924,5.699999809,0.550000012,11.39999962,122.5999985,Normal Condition
197,11/10/2022 4:44:00 AM,68.5,45.59999847,6.199999809,0.579999983,10.80000019,114.3000031,Normal Condition
198,11/10/2022 4:52:00 AM,65.40000153,51.09999847,6.599999905,0.649999976,11.0,120.0,Normal Condition
199,11/10/2022 5:12:00 AM,173.0,62.90000153,5.699999809,0.620000005,11.0,124.0,Normal Condition
200,11/10/2022 5:12:00 AM,173.0,62.90000153,5.699999809,0.620000005,11.0,124.0,Normal Condition
201,11/10/2022 5:33:00 AM,148.1999969,59.40000153,5.800000191,0.610000014,10.60000038,116.1999969,Normal Condition
202,11/10/2022 5:34:00 AM,148.1999969,59.40000153,5.800000191,0.610000014,10.60000038,116.1999969,Normal Condition
203,11/10/2022 5:35:00 AM,148.1999969,59.40000153,5.800000191,0.610000014,10.60000038,116.1999969,Normal Condition
204,11/10/2022 5:36:00 AM,148.1999969,59.40000153,5.800000191,0.610000014,10.60000038,116.1999969,Normal Condition
205,11/10/2022 5:37:00 AM,148.1999969,59.40000153,5.800000191,0.610000014,10.60000038,116.1999969,Normal Condition
206,11/10/2022 5:53:00 AM,154.8999939,62.09999847,6.400000095,0.560000002,10.30000019,130.6999969,Normal Condition
207,11/10/2022 6:13:00 AM,162.8999939,62.79999924,6.300000191,0.579999983,10.10000038,131.8000031,Normal Condition
208,11/10/2022 6:33:00 AM,142.3999939,61.20000076,6.699999809,0.540000021,9.600000381,130.8000031,Normal Condition
209,11/10/2022 6:53:00 AM,149.5,58.5,5.900000095,0.649999976,10.80000019,112.4000015,Normal Condition
210,11/10/2022 7:13:00 AM,163.6000061,52.79999924,6.5,0.579999983,10.10000038,116.1999969,Normal Condition
211,11/10/2022 7:32:00 AM,138.8000031,54.59999847,6.5,0.649999976,11.5,114.5999985,Normal Condition
212,11/10/2022 7:44:00 AM,156.6999969,46.79999924,6.0,0.550000012,10.19999981,112.9000015,Normal Condition
213,11/10/2022 7:48:00 AM,154.8000031,46.90000153,6.699999809,0.629999995,9.800000191,115.6999969,Normal Condition
214,11/10/2022 7:52:00 AM,154.8000031,46.90000153,6.699999809,0.629999995,9.800000191,115.6999969,Normal Condition
215,11/10/2022 7:57:00 AM,133.1000061,46.90000153,6.599999905,0.540000021,11.60000038,112.5,Normal Condition
216,11/10/2022 8:07:00 AM,146.6999969,43.90000153,6.199999809,0.629999995,10.30000019,116.8000031,Normal Condition
217,11/10/2022 8:08:00 AM,146.6999969,43.90000153,6.199999809,0.629999995,10.30000019,116.8000031,Normal Condition
218,11/10/2022 8:09:00 AM,146.6999969,43.90000153,6.199999809,0.629999995,10.30000019,116.8000031,Normal Condition
219,11/10/2022 8:10:00 AM,142.8999939,48.40000153,5.900000095,0.600000024,11.60000038,105.0999985,Normal Condition
220,11/10/2022 8:13:00 AM,142.8999939,48.40000153,5.900000095,0.600000024,11.60000038,105.0999985,Normal Condition
221,11/10/2022 8:33:00 AM,77.5,3.599999905,6.199999809,0.600000024,11.10000038,112.5,Normal Condition
222,11/10/2022 8:48:00 AM,77.90000153,3.400000095,6.400000095,0.629999995,11.39999962,128.3999939,Normal Condition
223,11/10/2022 8:48:00 AM,77.90000153,3.400000095,6.400000095,0.629999995,11.39999962,128.3999939,Normal Condition
224,11/10/2022 8:50:00 AM,77.90000153,3.400000095,6.400000095,0.629999995,11.39999962,128.3999939,Normal Condition
225,11/10/2022 8:51:00 AM,77.90000153,3.400000095,6.400000095,0.629999995,11.39999962,128.3999939,Normal Condition
226,11/10/2022 8:53:00 AM,66.09999847,3.599999905,6.699999809,0.589999974,12.0,105.0,Normal Condition
227,11/10/2022 9:13:00 AM,73.30000305,4.099999905,6.5,0.560000002,11.80000019,122.9000015,Normal Condition
228,11/10/2022 9:33:00 AM,65.5,3.900000095,6.300000191,0.600000024,10.60000038,108.8000031,Normal Condition
229,11/10/2022 9:53:00 AM,75.59999847,3.200000048,6.0,0.519999981,7.900000095,144.8999939,Normal Condition
230,11/10/2022 10:12:00 AM,85.80000305,3.0,7.5,0.0,9.300000191,19.60000038,Normal Condition
231,11/10/2022 10:27:00 AM,77.40000153,3.0,6.900000095,0.0,7.900000095,68.69999695,Normal Condition
232,11/10/2022 10:27:00 AM,77.40000153,3.0,6.900000095,0.0,7.900000095,68.69999695,Normal Condition
233,11/10/2022 10:30:00 AM,77.40000153,3.0,6.900000095,0.0,7.900000095,68.69999695,Normal Condition
234,11/10/2022 10:30:00 AM,77.40000153,3.0,6.900000095,0.0,7.900000095,68.69999695,Normal Condition
